受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2025/05/14,18,29933750,19632300,16723050,7.26,6.49,6.49,10.48,5.60,5.60,5.60,5.60,5.60,0.01,10078050,590800,4416450,3252100
2025/05/14,19,30728450,20623750,17782000,7.15,6.23,6.23,10.77,7.95,7.15,7.15,7.15,7.15,0.01,10082850,623200,4771700,3649500
2025/05/14,20,31851150,20690050,18113850,5.66,5.97,5.97,10.43,5.08,5.00,5.00,5.00,5.00,0.01,10069350,636100,4868700,3760750
2025/05/14,21,32615500,20609150,18425650,3.50,1.00,1.00,10.10,5.01,4.95,4.95,4.95,4.95,0.01,10169700,616650,4866250,3894950
2025/05/14,22,33007100,20625700,18623450,1.00,1.00,1.00,10.10,3.50,1.00,1.00,1.00,1.00,0.01,10032900,626350,4837200,3902250
2025/05/14,23,33259150,20940750,18910650,2.50,3.00,3.00,10.42,2.50,2.50,2.50,2.50,2.50,0.01,10021400,607700,4864000,3923950
2025/05/14,24,33764000,20683200,18709600,1.00,3.00,3.00,10.13,0.02,0.02,0.02,0.02,0.02,0.01,10199850,609850,4704650,3764700
2025/05/14,25,34403400,19740750,18057700,0.01,0.02,0.02,9.78,0.01,0.01,0.01,0.01,0.01,0.01,10273150,675600,4396050,3556600
2025/05/14,26,34321200,19233050,17946350,0.01,0.02,0.02,9.77,0.01,0.01,0.01,0.01,0.01,0.01,10243700,684200,3911400,3472050
2025/05/14,27,33041450,19849950,18598050,1.11,6.06,6.06,10.43,0.02,0.02,0.02,0.02,0.02,0.01,9961500,784700,3704500,3638800
2025/05/14,28,31795000,19981800,18475200,5.00,6.49,6.49,11.18,3.00,3.00,3.00,3.00,3.00,0.01,9785300,782900,3758000,3695600
2025/05/14,29,30513700,19340800,18017200,4.94,6.72,6.72,11.89,4.60,1.00,1.00,1.00,1.00,0.01,9243650,713050,3263850,3194750
2025/05/14,30,29424750,19583050,17548300,7.35,7.88,7.88,15.00,7.79,0.81,0.81,0.81,0.81,0.01,8896800,684950,2820050,2695500
2025/05/14,31,27978650,18867450,16744250,7.53,8.48,8.48,20.00,10.76,0.01,0.01,0.01,0.01,0.01,8374950,747250,2232050,2107950
2025/05/14,32,25278550,19285850,16098250,9.39,10.60,10.60,20.14,5.65,5.65,5.65,5.65,5.65,5.53,7534150,767400,2233900,2089300
2025/05/14,33,24376650,19916300,16376400,9.96,20.14,20.14,20.14,7.53,7.53,7.53,7.53,7.53,7.53,6849000,813300,2090450,1897950
2025/05/14,34,22547300,19319600,15825300,10.39,12.89,15.92,15.92,7.79,7.79,7.79,7.79,7.79,7.70,6062700,966900,1790100,1638100
2025/05/14,35,21165350,17905950,14813950,10.14,11.92,12.31,12.31,7.76,7.76,7.76,7.76,7.76,7.70,4911950,1028550,1579400,1428650
2025/05/14,36,20484600,18037600,14780000,10.40,13.38,13.38,13.38,8.34,8.34,8.34,8.34,8.34,8.34,4572700,1343350,1575950,1423700
2025/05/14,37,19255550,17942650,14531350,11.07,16.01,16.01,16.01,8.68,8.68,8.68,8.68,8.68,8.68,4247250,1378750,1578300,1395050
2025/05/14,38,18794050,18016550,14173350,13.10,18.45,18.45,18.45,10.93,10.93,10.93,10.93,10.93,10.93,4282050,1365150,1403500,1193250
2025/05/14,39,18982350,17942950,14213100,12.07,16.61,16.61,16.61,9.39,9.39,9.39,9.39,9.39,9.39,4333900,1371700,1418600,1188300
2025/05/14,40,19142000,17815550,14078100,12.00,15.94,15.94,15.94,9.00,9.00,9.00,9.00,9.00,9.00,4581000,1373800,1364450,1185650
2025/05/14,41,19585100,17488800,13885500,10.75,13.78,13.78,13.78,8.68,8.68,8.68,8.68,8.68,8.68,4979400,1315450,1636050,1482650
2025/05/14,42,19530150,17296350,13631150,10.45,12.77,12.77,12.77,8.68,8.68,8.68,8.68,8.68,8.68,5006500,1272750,1523950,1370550
2025/05/14,43,20215150,17638650,13781700,12.07,13.67,13.67,13.67,9.39,9.39,9.39,9.39,9.39,9.39,5389350,1103800,1526300,1404700
2025/05/14,44,20821450,17163200,13702400,11.05,11.17,12.00,12.00,8.60,8.60,8.60,8.60,8.60,8.60,5948850,1106200,1356750,1265150
2025/05/14,45,20350500,17184300,13103850,11.50,13.00,13.00,13.00,10.00,9.00,9.00,9.00,9.00,9.00,6295450,1089300,1333300,1222200
2025/05/14,46,20598450,16722050,12858450,10.99,9.00,11.62,11.62,9.15,8.71,8.71,8.71,8.71,8.71,6682600,1077500,1322750,1198650
2025/05/14,47,20352950,16157750,12389450,10.28,8.58,10.99,10.99,8.60,8.60,8.60,8.60,8.60,8.60,6702050,1031700,1351500,1227400
2025/05/14,48,20678100,15207600,12132400,9.64,8.58,10.20,10.20,7.36,7.36,7.36,7.36,7.36,7.36,6529350,1098050,1032050,907950
2025/05/15,1,17977200,15412000,12198650,9.66,10.45,10.55,10.55,7.66,7.66,7.66,7.66,7.66,7.66,4319000,648450,1623600,1523600
2025/05/15,2,19122750,15423150,12204500,8.93,8.58,10.38,10.38,10.38,7.03,7.03,7.03,7.03,7.03,5053000,764400,1776200,1595700
2025/05/15,3,19698050,15158850,12080200,8.26,8.58,10.20,10.20,10.20,5.82,5.82,5.82,5.82,5.82,5295000,889450,1854200,1660200
2025/05/15,4,19844650,15169750,12111850,8.38,8.58,10.14,10.14,10.14,6.00,6.00,6.00,6.00,6.00,5305450,889900,1891600,1666100
2025/05/15,5,19828250,15409900,12140700,8.58,10.09,10.09,10.09,10.09,7.00,7.00,7.00,7.00,7.00,5310300,815100,2008350,1691350
2025/05/15,6,19514350,15678500,12183600,9.06,10.24,10.24,10.24,10.24,7.32,7.32,7.32,7.32,7.32,5129200,726000,2117500,1731500
2025/05/15,7,19701300,15769450,12205600,9.39,8.93,10.25,10.25,10.25,7.53,7.53,7.53,7.53,7.53,5480300,606900,2083500,1687500
2025/05/15,8,19435850,15902050,12186450,9.76,9.06,11.08,11.08,10.50,7.70,7.70,7.70,7.70,7.70,5823550,547450,2144300,1732800
2025/05/15,9,19333750,15720650,12381350,9.96,8.96,12.66,12.66,8.88,7.61,7.61,7.61,7.61,7.61,5606200,521750,2006650,1607650
2025/05/15,10,19406000,16111700,12432200,9.96,14.22,14.22,14.22,8.96,7.59,7.59,7.59,7.59,7.59,5680200,414700,1983900,1625400
2025/05/15,11,19283100,15498100,11783300,9.96,8.58,12.72,12.72,11.14,7.53,7.53,7.53,7.53,7.53,6109500,427700,2051500,1746000
2025/05/15,12,20378100,15409150,11968700,8.94,8.58,10.50,10.50,10.50,7.28,7.28,7.28,7.28,7.28,6586250,493800,2119900,1827900
2025/05/15,13,21644300,15813400,12486150,9.46,8.58,9.88,10.22,10.22,7.70,7.70,7.70,7.70,7.70,7869300,514300,2354900,2049400
2025/05/15,14,23547050,16152700,12974550,8.00,6.74,6.74,10.13,8.23,7.53,7.53,7.53,7.53,7.53,8797750,448500,2352050,2041550
2025/05/15,15,25769500,16310800,13597100,6.85,6.24,6.24,10.11,6.93,6.93,6.93,6.93,6.93,6.93,9825850,532950,2369550,2080800
2025/05/15,16,27740750,17213250,14343000,6.56,3.50,3.50,10.14,6.00,6.00,6.00,6.00,6.00,6.00,10343900,590700,2379650,2104650
2025/05/15,17,29191550,18767350,15739350,6.98,3.50,3.50,10.07,6.36,6.36,6.36,6.36,6.36,6.36,10591650,704350,2733750,2429900
2025/05/15,18,30000900,19821900,16850750,7.22,3.00,3.00,10.03,6.88,6.88,6.88,6.88,6.88,6.88,10400150,684450,3025300,2695800
2025/05/15,19,30260400,20350950,17699800,7.44,1.00,1.00,10.20,10.20,7.35,7.35,7.35,7.35,7.35,10191050,797350,3143950,2940350
2025/05/15,20,30960200,20622550,18050250,6.97,0.02,0.02,9.96,7.81,7.22,7.22,7.22,7.22,7.22,10109700,778950,3267750,2994150
2025/05/15,21,31596850,19898050,18096500,6.06,0.01,0.01,9.79,6.00,5.00,5.00,5.00,5.00,5.00,10038600,702350,3253250,2918050
2025/05/15,22,31811100,20256750,18341600,6.57,0.01,0.01,9.72,5.29,5.29,5.29,5.29,5.29,5.29,9950900,704850,3358150,3081850
2025/05/15,23,31265050,20811900,18638950,6.84,0.01,0.01,9.84,6.80,6.80,6.80,6.80,6.80,6.80,9909550,701350,3942700,3267900
2025/05/15,24,31302550,21105300,18671400,6.57,0.01,0.01,9.78,6.27,6.27,6.27,6.27,6.27,6.10,9828450,718000,4318100,3311400
2025/05/15,25,31696000,20108550,18456250,3.00,0.01,0.01,9.78,2.81,2.81,2.81,2.81,2.81,1.00,9907200,777600,4125200,3144700
2025/05/15,26,31120100,19605650,18234500,3.41,0.01,0.01,10.00,3.00,3.00,3.00,3.00,3.00,1.00,9908950,792200,3531650,2952200
2025/05/15,27,29471100,20106350,17784200,6.95,3.10,3.10,11.28,4.49,4.49,4.49,4.49,4.49,4.49,9249900,752250,3237300,2905650
2025/05/15,28,28307250,20159600,17534850,7.53,6.55,6.55,15.50,6.57,6.57,6.57,6.57,6.57,6.57,8923550,767750,3033400,2650750
2025/05/15,29,26890900,20384400,17112750,7.70,6.91,6.99,19.14,7.29,7.29,7.29,7.29,7.29,7.29,8136350,723400,3016000,2585800
2025/05/15,30,26428650,19780300,16819100,8.05,6.57,7.74,10.48,7.65,7.65,7.65,7.65,7.65,7.35,7117950,838100,2698050,2293850
2025/05/15,31,23815950,18591850,15776200,7.70,8.58,10.12,10.12,8.12,8.12,8.12,8.12,8.12,7.53,5959950,846400,2370550,2053600
2025/05/15,32,22143400,18769600,15541800,8.63,10.40,10.40,10.40,8.36,8.36,8.36,8.36,8.36,7.53,5220300,872350,2362250,2071900
2025/05/15,33,21709450,19246350,15601950,10.01,11.13,11.13,11.13,8.42,8.42,8.42,8.42,8.42,7.70,4945400,859700,2028850,1850250
2025/05/15,34,21094150,19057800,15181150,10.41,13.01,13.01,13.01,8.93,8.93,8.93,8.93,8.93,8.93,4510950,948650,1813600,1659500
2025/05/15,35,20189750,18568250,14758200,10.51,8.58,13.65,13.65,8.68,8.68,8.68,8.68,8.68,8.68,4325800,1139850,1675200,1386400
2025/05/15,36,19374450,18617050,14560300,12.43,13.65,13.85,13.85,10.78,10.78,10.78,10.78,10.78,10.78,4296850,1162400,1807300,1518000
2025/05/15,37,18736300,18575800,14402150,13.08,19.60,19.60,19.60,11.31,11.31,11.31,11.31,11.31,11.31,4283350,1195600,1805850,1469500
2025/05/15,38,18620850,18404100,14344300,13.92,18.50,18.50,18.50,12.07,12.07,12.07,12.07,12.07,12.07,4341150,1240200,1864700,1501350
2025/05/15,39,18822050,18434300,14419300,13.08,18.45,18.45,18.45,11.32,11.32,11.32,11.32,11.32,11.32,4418500,1292050,1872100,1491800
2025/05/15,40,19108550,18281150,14172900,12.48,18.45,18.45,18.45,10.15,10.15,10.15,10.15,10.15,10.15,4757650,1327650,1832800,1464500
2025/05/15,41,19338400,17775750,13924800,12.00,13.42,13.42,13.42,9.95,9.95,9.95,9.95,9.95,9.95,4913250,1206900,1767500,1465250
2025/05/15,42,19479450,17665350,13730050,11.70,12.78,12.78,12.78,9.41,9.41,9.41,9.41,9.41,9.41,5059600,1009700,1742400,1447650
2025/05/15,43,20511200,17941000,14039850,12.14,13.95,13.95,13.95,9.00,9.00,9.00,9.00,9.00,9.00,5881450,1223850,1773100,1477200
2025/05/15,44,21029050,17522600,13922900,11.32,11.56,13.96,13.96,8.60,8.60,8.60,8.60,8.60,8.60,6535300,1357050,1709050,1443150
2025/05/15,45,20614050,16976650,13559000,10.64,8.58,11.50,11.50,8.43,8.43,8.43,8.43,8.43,8.43,6585950,1406100,1617150,1380650
2025/05/15,46,20355300,16535050,13219000,10.46,8.58,12.72,12.72,8.36,8.36,8.36,8.36,8.36,8.36,6672500,1354400,1405100,1161100
2025/05/15,47,19888050,15944350,12566100,10.18,11.00,11.00,11.00,8.36,8.36,8.36,8.36,8.36,8.36,6550450,1262400,1446250,1159750
2025/05/15,48,19732800,15106000,12410950,9.85,8.58,10.43,10.43,7.11,7.11,7.11,7.11,7.11,7.11,6292550,1217250,1138800,878300
2025/05/16,1,18137150,16383000,12718950,9.95,10.74,10.74,10.74,7.70,7.70,7.70,7.70,7.70,7.70,4727200,824700,2146500,1446500
2025/05/16,2,18962950,16497600,12674500,9.49,8.58,10.38,10.38,10.38,6.55,6.55,6.55,6.55,6.55,5388100,1287050,2393050,1523050
2025/05/16,3,19424300,16314400,12522100,8.93,8.58,10.28,10.28,8.93,5.82,5.82,5.82,5.82,5.82,5695000,1319600,2488550,1529050
2025/05/16,4,19627100,16318100,12485450,8.68,8.58,10.23,10.23,8.53,5.82,5.82,5.82,5.82,5.82,5801100,1316500,2595200,1601200
2025/05/16,5,19589600,16422450,12474450,9.06,8.58,10.23,10.23,8.23,6.61,6.61,6.61,6.61,6.61,5680250,1225950,2622250,1616750
2025/05/16,6,19269700,16446100,12384350,9.50,10.30,10.30,10.30,8.26,7.41,7.41,7.41,7.41,7.41,5506250,1107450,2571000,1651600
2025/05/16,7,19201600,16158450,12316400,9.67,9.04,10.28,10.28,8.53,8.08,8.08,8.08,8.08,8.08,5328000,1039900,2245550,1768550
2025/05/16,8,18985250,16299950,12344600,9.74,9.16,10.30,10.30,8.64,8.40,8.40,8.40,8.40,8.40,5157550,869500,2329600,1826600
2025/05/16,9,18993250,16507450,12470800,9.95,10.38,10.38,10.38,8.83,8.60,8.60,8.60,8.60,8.60,5095050,810200,2049300,1562550
2025/05/16,10,18995750,16581950,12480350,9.97,10.41,10.41,10.41,8.96,8.68,8.68,8.68,8.68,8.68,5120100,802250,2030500,1570500
2025/05/16,11,18604300,15971650,11832100,9.95,8.58,10.38,10.38,8.78,8.68,8.68,8.68,8.68,8.68,5212950,805350,1953550,1505050
2025/05/16,12,19440150,15885950,12070650,9.59,8.58,10.23,10.23,8.04,8.04,8.04,8.04,8.04,8.04,5654950,876500,2034350,1652850
2025/05/16,13,20320950,15836250,12182600,9.65,8.58,10.31,10.31,7.72,7.72,7.72,7.72,7.72,7.72,6673250,828900,1845750,1466750
2025/05/16,14,21581900,16022000,12852700,8.60,10.05,10.05,10.12,6.84,6.84,6.84,6.84,6.84,6.84,7173550,886250,1838200,1523700
2025/05/16,15,22842650,16620300,13488950,8.58,8.58,8.58,10.22,6.97,6.97,6.97,6.97,6.97,6.97,7978250,891750,2152300,1966300
2025/05/16,16,24077050,17276800,14228000,8.11,8.58,8.58,10.26,6.90,6.90,6.90,6.90,6.90,6.90,8612100,966750,2287800,2084800
2025/05/16,17,25627850,18404050,15682250,8.00,8.58,10.49,10.49,7.85,7.85,7.85,7.85,7.85,7.85,8903150,1066350,2641600,2431100
2025/05/16,18,25890900,19291700,16383550,8.17,8.58,10.83,13.86,8.14,8.14,8.14,8.14,8.14,8.14,8669850,1093850,2493550,2268050
2025/05/16,19,26199350,19910700,16872100,8.43,6.49,6.49,13.26,8.60,8.60,8.60,8.60,8.60,8.60,8457150,973450,2541350,2362000
2025/05/16,20,27017800,20075650,17260900,7.39,6.24,6.24,12.00,8.17,8.17,8.17,8.17,7.50,8.17,8978800,1253150,2797350,2585850
2025/05/16,21,27677450,20393300,17557050,7.54,6.08,6.08,10.48,8.40,8.40,8.40,8.40,7.41,7.70,9168050,1284900,2870750,2541050
2025/05/16,22,27867450,20541950,17854500,7.32,6.08,6.08,10.42,8.11,8.11,8.11,8.11,7.37,7.70,9092900,1376350,3120300,2734400
2025/05/16,23,28070250,21674100,18079400,7.53,6.24,6.24,10.35,8.11,8.11,8.11,8.11,7.32,7.53,9231750,1628100,3815050,2658150
2025/05/16,24,28394650,22096250,18104900,7.28,6.08,6.08,10.20,7.51,7.51,7.51,7.51,7.32,7.51,9212850,1733550,4634300,2784100
2025/05/16,25,28872100,21177050,17710950,5.91,0.02,0.02,10.00,5.82,5.82,5.82,5.82,5.00,5.82,9204450,1794150,4689350,2699150
2025/05/16,26,28561300,20604950,17680350,5.96,1.00,1.00,9.97,5.01,5.01,5.01,5.01,5.01,5.01,8978950,1862950,3896900,2459450
2025/05/16,27,27158150,21321350,17803050,8.04,6.24,6.24,10.72,8.09,8.09,8.09,8.09,7.37,7.53,8703550,1828450,3554600,2435200
2025/05/16,28,25888800,21007200,17396300,8.93,6.24,6.24,10.43,8.60,8.60,8.60,8.60,7.50,7.53,7789200,1796850,3285600,2366200
2025/05/16,29,23661800,20312350,16780850,8.43,6.57,6.57,10.01,8.60,8.60,8.60,8.60,8.60,7.70,6448450,1477000,2695600,2087900
2025/05/16,30,22480050,19696600,16130350,9.67,8.58,9.91,10.06,8.71,8.71,8.71,8.71,8.71,8.71,5556150,1240450,2284550,2000150
2025/05/16,31,21531900,19456450,15609350,10.10,6.91,10.26,10.26,9.67,9.67,9.67,9.67,9.67,9.67,5265500,1296050,2085450,1811950
2025/05/16,32,20631250,19657300,14946500,10.43,8.58,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,5089150,1139100,1891050,1634550
2025/05/16,33,20812350,19866400,15496150,10.49,8.58,14.45,14.45,10.00,10.00,10.00,10.00,10.00,10.00,4843150,1112550,1959750,1687250
2025/05/16,34,19999400,19775000,15270750,12.07,8.58,14.15,14.15,10.86,10.86,10.86,10.86,10.86,10.86,4531500,1072850,1756050,1465400
2025/05/16,35,19564700,19304700,14820700,12.07,10.00,14.53,14.53,10.76,10.76,10.76,10.76,10.76,10.76,4535950,1108050,1953700,1620850
2025/05/16,36,18818850,19148850,14638700,13.91,11.50,15.92,15.92,13.08,13.08,13.08,13.08,13.08,13.08,4267300,1016900,2084050,1745200
2025/05/16,37,18563350,19087150,14486450,13.73,17.29,17.29,17.29,13.08,13.08,13.08,13.08,13.08,13.08,4291700,1059050,1986650,1635100
2025/05/16,38,18248750,19152150,14382350,14.70,18.40,18.40,18.40,14.28,14.28,14.28,14.28,14.28,14.28,4178850,932550,2062000,1686950
2025/05/16,39,18597700,18752650,14415700,13.92,17.96,17.96,17.96,12.13,12.13,12.13,12.13,12.13,12.13,4315050,1037850,2063200,1675400
2025/05/16,40,18706350,18602050,14398550,13.22,16.60,16.60,16.60,12.04,12.04,12.04,12.04,12.04,12.04,4550150,1209450,2317950,1877700
2025/05/16,41,19252600,17322250,14081750,12.67,11.66,11.66,11.66,11.66,11.66,11.66,11.66,11.66,11.66,5270650,1413850,2314450,1880000
2025/05/16,42,19524600,17319150,14018900,12.07,10.85,10.85,10.85,10.67,10.67,10.67,10.67,10.67,10.67,5463200,1459950,2270350,1863400
2025/05/16,43,20237100,17506650,14249950,13.08,13.92,13.92,13.92,10.37,10.37,10.37,10.37,10.37,10.37,6042650,1503700,2076450,1683300
2025/05/16,44,20417350,17041750,14116300,12.07,11.54,11.54,11.54,9.00,9.00,9.00,9.00,9.00,9.00,6192600,1493450,2029350,1657350
2025/05/16,45,19601700,16962900,13630800,13.00,12.72,12.72,12.72,11.66,9.67,9.67,9.67,9.67,9.67,6302900,1356300,1958600,1592550
2025/05/16,46,19594950,16487850,13347500,11.50,11.69,11.69,11.69,10.80,8.71,8.71,8.71,8.71,8.71,6326350,1351100,1891300,1553250
2025/05/16,47,18881500,15955150,12930900,11.09,14.06,14.06,14.06,8.57,8.57,8.57,8.57,8.57,8.57,6171700,1325350,1916450,1572850
2025/05/16,48,19074800,15150250,12784200,8.68,11.18,11.18,11.18,7.05,7.05,7.05,7.05,7.05,7.05,6042400,1487500,1400350,1046750
2025/05/17,1,18855800,15883450,12543950,10.19,11.48,11.48,11.48,7.10,7.10,7.10,7.10,7.10,7.10,5237550,660150,1537500,1222000
2025/05/17,2,19704950,16063000,12602950,10.03,8.72,11.45,11.45,7.17,7.17,7.17,7.17,7.17,7.17,6213850,744250,1853700,1410200
2025/05/17,3,20047050,15987200,12447150,8.84,8.72,11.52,11.52,6.55,6.55,6.55,6.55,6.55,6.55,6515650,755350,2057700,1448200
2025/05/17,4,20088000,15876800,12357250,8.81,8.72,11.45,11.45,6.62,6.62,6.62,6.62,6.62,6.62,6600200,764100,2147350,1526850
2025/05/17,5,19871550,15916400,12288750,10.00,11.48,11.48,11.48,7.37,7.37,7.37,7.37,7.37,7.37,6516150,647400,2146350,1511350
2025/05/17,6,19495650,15923150,12155350,10.20,11.45,11.45,11.45,7.70,7.70,7.70,7.70,7.70,7.70,6227200,559450,2141800,1544300
2025/05/17,7,19801650,16386400,12224850,10.44,11.45,11.45,11.45,8.68,8.68,8.68,8.68,8.68,8.68,6373550,613900,2201350,1595350
2025/05/17,8,19600500,16465350,12174700,10.56,11.01,11.01,11.01,8.80,8.80,8.80,8.80,8.80,8.80,6197350,562500,2233400,1611400
2025/05/17,9,19500850,16528150,12175400,10.61,10.88,10.88,10.88,8.82,8.82,8.82,8.82,8.82,8.82,6032450,499550,2330800,1709800
2025/05/17,10,19843300,16589150,12342350,10.61,10.88,10.88,10.88,8.82,8.82,8.82,8.82,8.82,8.82,6167700,493750,2279200,1721700
2025/05/17,11,19794050,15723400,11753700,10.44,10.77,10.77,10.77,8.72,8.72,8.72,8.72,8.72,8.72,6584700,498200,2235200,1734200
2025/05/17,12,20229150,15387800,11870000,10.10,10.70,10.70,10.70,8.07,8.07,8.07,8.07,8.07,8.07,7175400,708800,2093500,1631500
2025/05/17,13,20839700,15454450,11579150,10.18,8.72,10.71,10.71,8.51,8.51,8.51,8.51,8.51,8.51,8065150,914700,2037000,1597750
2025/05/17,14,21236900,15564000,11726100,9.05,8.72,10.71,10.71,8.42,8.42,8.42,8.42,8.42,8.42,8116350,966200,2254600,1678100
2025/05/17,15,21831500,16530050,12091800,10.00,7.29,10.78,10.78,8.72,8.72,8.72,8.72,8.72,8.72,8489100,1109050,2723600,1817050
2025/05/17,16,22086850,17234750,12472350,9.90,6.91,10.78,10.78,8.72,8.72,8.72,8.72,8.72,8.72,8466700,1151700,3285850,2133500
2025/05/17,17,22196600,18060450,12846750,10.03,6.91,11.31,11.31,8.80,8.80,8.80,8.80,8.80,8.80,8193300,1099850,3485800,2088250
2025/05/17,18,22355450,18678600,13212150,10.39,8.72,12.19,12.19,9.64,9.64,9.64,9.64,9.64,7.70,8327200,1023550,3381450,1917500
2025/05/17,19,22065200,19275800,13520150,10.74,8.63,15.00,15.00,11.61,11.61,11.61,11.61,11.61,7.70,8215300,990250,3669000,2034000
2025/05/17,20,22242600,19815050,13664350,10.73,15.80,15.80,15.80,10.65,10.65,10.65,10.65,10.65,7.53,8156200,1008050,3869500,1922600
2025/05/17,21,22397400,19767000,13713150,10.69,8.65,15.79,15.79,10.11,10.11,10.11,10.11,10.00,7.35,8102400,964450,3505400,1796700
2025/05/17,22,22736750,19832100,14054900,10.56,15.79,15.79,15.79,9.90,9.90,9.90,9.90,7.50,7.35,8190400,1105150,3713600,1978900
2025/05/17,23,23000550,20037900,14385750,10.56,15.92,15.92,15.92,9.05,9.05,9.05,9.05,7.46,7.35,8255250,1250700,3705000,2057450
2025/05/17,24,23086500,20433950,14542350,10.19,15.79,15.79,15.79,8.81,8.81,8.81,8.81,7.38,7.35,8400300,1509650,3941350,1938800
2025/05/17,25,23511600,20488600,14551300,10.03,14.46,14.46,14.46,8.42,8.42,8.42,8.42,7.35,7.35,8411750,1541700,4549800,2140100
2025/05/17,26,23847200,20353000,14591550,9.53,12.65,12.65,12.65,7.35,7.35,7.35,7.35,7.31,7.35,8631200,1562200,4484150,2137950
2025/05/17,27,24027950,19753550,14674400,9.96,14.47,14.47,14.47,8.15,8.15,8.15,8.15,7.32,7.35,8797350,1516200,3599950,1939300
2025/05/17,28,24057150,18986750,14594600,9.81,14.49,14.49,14.49,7.35,7.35,7.35,7.35,7.27,7.35,8762050,1416550,3238900,2140600
2025/05/17,29,24039200,18725000,14492350,8.81,15.22,15.22,15.22,7.22,7.22,7.22,7.22,7.22,7.22,8637800,1323450,3000200,2140300
2025/05/17,30,24182250,18281400,14380350,8.81,8.72,13.76,13.76,7.00,7.00,7.00,7.00,7.00,7.00,8573850,1355700,2366050,1799250
2025/05/17,31,23941500,17785750,14255050,8.82,13.89,13.89,13.89,5.67,5.67,5.67,5.67,5.67,5.67,8548950,1421550,2215750,1838500
2025/05/17,32,23312900,17785100,14059550,10.18,15.92,15.92,15.92,7.26,7.26,7.26,7.26,7.26,7.26,8528250,1394850,2128650,1754300
2025/05/17,33,23439700,18155650,14641750,10.44,15.00,15.00,15.00,7.77,7.77,7.77,7.77,7.77,7.53,8120800,1312100,2146600,1751900
2025/05/17,34,22628750,18424850,14584300,10.77,15.23,15.23,15.23,8.76,8.76,8.76,8.76,8.76,7.70,7389700,1007350,2202800,1803100
2025/05/17,35,21837500,17909600,13743850,10.77,13.67,13.67,13.67,9.00,9.00,9.00,9.00,9.00,9.00,6827300,738400,2203800,1703200
2025/05/17,36,21427150,17916100,13608650,11.38,13.08,13.08,13.08,10.64,10.64,10.64,10.64,10.64,10.64,6689950,736900,1921000,1523900
2025/05/17,37,21227850,17954900,13585600,11.64,14.52,14.52,14.52,10.41,10.41,10.41,10.41,10.41,10.41,6957900,793100,1948750,1351800
2025/05/17,38,21216950,18243200,13636650,12.07,14.78,14.78,14.78,11.71,11.71,11.71,11.71,11.71,11.71,7135450,806050,2026200,1392250
2025/05/17,39,21305450,18222450,13548100,12.00,14.78,14.78,14.78,10.65,10.65,10.65,10.65,10.65,10.65,7207100,803350,1848200,1295800
2025/05/17,40,21480600,17962450,13540300,11.51,13.92,13.92,13.92,11.00,11.00,11.00,11.00,11.00,11.00,7313150,899300,2011300,1473400
2025/05/17,41,21635050,17437450,13289250,11.26,12.78,12.78,12.78,11.09,11.09,11.09,11.09,11.09,11.09,7594700,886250,1953600,1648750
2025/05/17,42,22099900,17316150,13414850,10.93,12.00,12.00,12.00,9.51,9.51,9.51,9.51,9.51,9.51,7660000,966400,2010450,1722100
2025/05/17,43,23319950,17641750,13740850,10.55,11.32,11.32,11.32,9.05,9.05,9.05,9.05,9.05,9.05,8088700,953150,2008950,1720600
2025/05/17,44,23711600,17295450,13623400,10.46,8.72,11.53,11.53,8.76,8.76,8.76,8.76,8.76,8.76,8893150,963300,1974150,1685800
2025/05/17,45,22880350,17103200,12961650,10.71,8.72,12.03,12.03,8.82,8.82,8.82,8.82,8.82,8.82,9126800,832400,1958250,1683250
2025/05/17,46,23120400,16552100,12768600,10.40,8.72,11.56,11.56,8.51,8.51,8.51,8.51,8.51,8.51,9234300,834050,1856650,1581650
2025/05/17,47,23143250,16291750,12701050,10.19,10.81,10.81,10.81,8.15,8.15,8.15,8.15,8.15,8.15,9171000,788350,1844600,1569600
2025/05/17,48,23299550,15325150,12524650,8.51,8.72,9.54,10.66,5.82,5.82,5.82,5.82,5.82,5.82,8769400,811800,1189850,1064850
2025/05/18,1,19923850,14499400,12343800,8.72,10.56,10.56,10.56,7.36,7.36,7.36,7.36,7.36,7.36,6262200,831200,1794550,1491550
2025/05/18,2,20843900,14914700,12422500,8.72,10.25,10.25,10.25,9.58,7.70,7.70,7.70,7.70,7.70,6838400,908400,2013700,1664200
2025/05/18,3,21449800,14682450,12336000,8.15,9.78,9.78,10.20,8.90,7.36,7.36,7.36,7.36,7.36,7243550,974750,2047250,1682750
2025/05/18,4,21639950,14452850,12194350,7.90,9.56,9.56,9.56,8.01,7.33,7.33,7.33,7.33,7.33,7353400,960450,2107400,1743900
